PlayerID,Name,Height,Birthday
p/pondequ01,Quincy Pondexter,79,1988-03-10
s/swanica01,Caleb Swanigan,81,1997-04-18
v/valende01,Denzel Valentine,76,1993-11-16
c/chalmma01,Mario Chalmers,74,1986-05-19
p/paytoga02,Gary Payton II,75,1992-12-01
c/connapa01,Pat Connaughton,77,1993-01-06
p/paulbr01,Brandon Paul,76,1991-04-30
w/willicj01,C.J. Williams,77,1990-02-06
w/wilsoja02,Jamil Wilson,79,1990-11-21
c/cavanty01,Tyler Cavanaugh,81,1994-02-09
c/colliza01,Zach Collins,83,1997-11-19
t/teodomi01,Miloš Teodosić,77,1987-03-19
m/masonfr01,Frank Mason III,71,1994-04-03
m/moreler01,Eric Moreland,82,1991-12-24
d/davisde01,Deyonta Davis,83,1996-12-02
w/wallaty01,Tyrone Wallace,77,1994-06-10
d/danietr01,Troy Daniels,76,1991-07-15
o/okafoem01,Emeka Okafor,82,1982-09-28
h/huestjo01,Josh Huestis,79,1991-12-19
t/terryja01,Jason Terry,74,1977-09-15
l/leeda03,Damion Lee,77,1992-10-21
m/motlejo01,Johnathan Motley,80,1995-05-04
h/hicksis01,Isaiah Hicks,81,1994-07-24
c/colliky01,Kyle Collinsworth,78,1991-10-03
c/carusal01,Alex Caruso,77,1994-02-28
y/yabusgu01,Guerschon Yabusele,80,1995-12-17
